timestamp,text,text_translated,platform,clean_text,product
2026-04-21 13:27:22+00:00,"#PR  My account has been hijacked, so I'll be here    Thank you for your continued  cooperation   ①QR  https:// lite.tiktok.com/t/ZS9NJB7VbT7N c-9eHIV/ …  ②  https:// lite.tiktok.com/t/ZS9NJBsAjGuc 9-outfl/ …","#PR  My account has been hijacked, so I'll be here    Thank you for your continued  cooperation   ①QR  https:// lite.tiktok.com/t/ZS9NJB7VbT7N c-9eHIV/ …  ②  https:// lite.tiktok.com/t/ZS9NJBsAjGuc 9-outfl/ …",jira,account hijacked thank continued cooperation lite tiktok com njb vbt ehiv lite tiktok com njbsajguc outfl,jira
2026-04-25 12:07:55+00:00,"Sorry for the additional message.   I've completed my compulsory education, but I'm still a minor, so if a transaction is difficult for you, feel free to decline.    I'll attach the image.","Sorry for the additional message.   I've completed my compulsory education, but I'm still a minor, so if a transaction is difficult for you, feel free to decline.    I'll attach the image.",jira,sorry additional message completed compulsory education still minor transaction difficult feel free decline attach image,jira
2026-04-24 00:59:38+00:00,ohayo  i will stream at 6pm jst today!!,ohayo  i will stream at 6pm jst today!!,jira,ohayo stream jst today,jira
2026-04-25 12:27:38+00:00,なるちゃんが副店長になりました 皆さんよろしくお願いしまーす  @hoshizoraAnaru    @Bar_GIRIGIRI    #ギリギリ横浜,Naru-chan has become the deputy manager. Thank you all for your support @hoshizoraAnaru @Bar_GIRIGIRI #GiriGiriYokohama,jira,naru chan become deputy manager thank support,jira
2026-04-16 18:01:27+00:00,Asset guda 5 da Musulmi zai iya mallaka wanda ke kawo masa kuɗin shiga (Halal).  Ba dole sai ka jira albashi ba.  Ga hanyoyi guda 5 da zaka iya gina dukiya kuma tana baka kuɗin shiga.  1. Zinare da Azurfa Zaka iya sayen su a zahiri. Ko ka saye su a exchange kamar Binance. Amma,5 assets that a Muslim can own that brings him income (Halal).  Ba dole sai ka jira albashi ba.  Here are 5 ways you can build wealth and generate income.  1. Zinare da Azurfa Zaka iya sayen su a zahiri. Ko ka saye su a exchange kamar Binance. But,jira,asset muslim brings income halal dole sai jira albashi way build wealth generate income zinare azurfa zaka iya sayen zahiri saye exchange kamar binance,jira
2026-04-19 17:00:28+00:00,me quiero cortar me quiero cortar me quiero cortar,I want to cut myself I want to cut myself I want to cut myself,jira,want cut want cut want cut,jira
2026-04-25 12:14:51+00:00,どこぞのさんのコジロウ大好きなんでまたどこかで出してくださいゆってぃじゃなくてコジロウで,"I love Dokozono's Kojiro, so please release it somewhere again. It's Kojiro, not Yutti.",jira,love dokozono kojiro please release somewhere kojiro yutti,jira
2026-04-25 12:11:22+00:00,こんばんは。お返事とご承諾をありがとうございます。はい、ぜひ、フォロー頂けますと嬉しいです。お先に失礼して私の方からもフォローさせて頂きます。どうぞ、よろしくお願い致します◎,"Good evening. Thank you for your reply and consent. Yes, I would be happy if you could follow me. Please excuse me first and let me follow you. Thank you very much for your support◎",jira,good evening thank reply consent yes would happy could follow please excuse first let follow thank much support,jira
2026-04-24 17:45:34+00:00,"Get more done directly in Jira with Rovo’s MCP skills.   Connect apps like  @Canva  to your Rovo agents to create assets and take action for you—no extra tabs, no copy-pasting. Just describe what you need.  Which skill are you adding next?  http:// go.atlss.in/mcpskills","Get more done directly in Jira with Rovo’s MCP skills.   Connect apps like  @Canva  to your Rovo agents to create assets and take action for you—no extra tabs, no copy-pasting. Just describe what you need.  Which skill are you adding next?  http:// go.atlss.in/mcpskills",jira,get done directly jira rovo mcp skill connect apps like rovo agent create asset take action extra tab copy pasting describe need skill adding next atlss mcpskills,jira
2026-04-23 20:48:10+00:00,jirachi - boy  lugia - boy  HOW YOU SHIP THEM?,jirachi - boy  lugia - boy  HOW YOU SHIP THEM?,jira,jirachi boy lugia boy ship,jira
2026-04-25 11:55:59+00:00,短時間ゲリラ配信ありがとう  やっぱりTiktokが好き꒰՞> · <𓈒՞꒱,Thank you for the short guerrilla broadcast. I really like Tiktok ꒰Ǟ> · <𓈒Ǟ꒱,jira,thank short guerrilla broadcast really like tiktok,jira
2026-04-25 12:13:26+00:00,"Good evening, thank you for your kind approval.   I would greatly appreciate it if you would follow me.   I'll go ahead and follow you first.   I look forward to working with you this time.","Good evening, thank you for your kind approval.   I would greatly appreciate it if you would follow me.   I'll go ahead and follow you first.   I look forward to working with you this time.",jira,good evening thank kind approval would greatly appreciate would follow ahead follow first look forward working time,jira
2026-04-22 18:00:49+00:00,"The wait is finally over. Project ""Noobieteam"" [ https:// github.com/Grafilab/noobi eteam …]  is live and open source. If you're a small team, using  @trello  /  @Jira  / @passbolt  /  @getpostman  , my work is to consolidate the best features of them and build as an open source off the shelf that any small","The wait is finally over. Project ""Noobieteam"" [ https:// github.com/Grafilab/noobi eteam …]  is live and open source. If you're a small team, using  @trello  /  @Jira  / @passbolt  /  @getpostman  , my work is to consolidate the best features of them and build as an open source off the shelf that any small",jira,wait finally project noobieteam github com grafilab noobi eteam live open source small team using work consolidate best feature build open source shelf small,jira
2026-04-23 12:42:03+00:00,@ozaroma  こんばんは☆フォローありがとうございますよろしくお願いします熊本おめでとうございます,@ozaroma Good evening ☆ Thank you for following. Thank you for your support. Congratulations to Kumamoto,jira,good evening thank following thank support congratulation kumamoto,jira
2026-04-20 16:36:38+00:00,"Jira and Confluence is badass  They're going to train off your data unless you opt-out by August, 17th  Thank you AI overlords for draining us of literally everything","Jira and Confluence is badass  They're going to train off your data unless you opt-out by August, 17th  Thank you AI overlords for draining us of literally everything",jira,jira confluence badass going train data unless opt august thank overlord draining literally everything,jira
2026-04-20 01:40:00+00:00,"《Just... a Bit Away from My Goal of 1000 Followers...》  Hey there! This is ""JiRu"" (ジル), active on IRIAM!  It's been almost 2 years since I started on 5/10!? I'm working hard towards becoming an S3 Liver!   Your fave not around?? Then come on over! First-timers interested in","《Just... a Bit Away from My Goal of 1000 Followers...》  Hey there! This is ""JiRu"" (ジル), active on IRIAM!  It's been almost 2 years since I started on 5/10!? I'm working hard towards becoming an S3 Liver!   Your fave not around?? Then come on over! First-timers interested in",jira,bit away goal follower hey jiru active iriam almost year since started working hard towards becoming liver fave around come first timer interested,jira
2026-04-25 07:30:25+00:00,The thing that surprised me is how much Rovo's context window finally makes Jira tickets actionable code sources. Seeing an LLM pull requirements directly from Confluence to write Bitbucket commits feels like the last missing human-in-the-loop step for triage.,The thing that surprised me is how much Rovo's context window finally makes Jira tickets actionable code sources. Seeing an LLM pull requirements directly from Confluence to write Bitbucket commits feels like the last missing human-in-the-loop step for triage.,jira,thing surprised much rovo context window finally make jira ticket actionable code source seeing llm pull requirement directly confluence write bitbucket commits feel like last missing human loop step triage,jira
2026-04-17 20:15:35+00:00,"Brother, kuɗin da kake jira kasamu kafin kayi aure  ba mamaki bayan kayi aurene zaka samu .   Ka Kira sunan Allah, Allahu Akbar, Kayi aure kawai","Brother, the money you are waiting for before you get married is not surprising after you get married.   Call the name of Allah, Allahu Akbar, Just get married",jira,brother money waiting get married surprising get married call name allah allahu akbar get married,jira
